,stand,hit,double down,split,surrender
upcard: A hand: 9 9 cv bin: 2,-16.97393515575332,-62.06896551724136,-106.24999999999999,-11.55834564254059,0
upcard: 10 hand: K K cv bin: 0,58.641622625339224,-78.94736842105262,-171.42857142857142,-52.54237288135593,0
upcard: 7 hand: 12 cv bin: 0,-45.81545064377682,-19.357136416914397,-38.10623556581993,0.0,0
upcard: 3 hand: 13 cv bin: 2,-18.04245002733331,-34.06694176983034,-58.69565217391306,0.0,0
upcard: 7 hand: 19 cv bin: 1,62.00842900741175,-49.99999999999999,-184.6153846153846,0.0,0
upcard: 8 hand: A 7 cv bin: 2,13.421329931784115,-5.119999999999996,-1.8822100789313894,0.0,0
upcard: 3 hand: K K cv bin: 2,62.56374594343996,-100.0,-191.66666666666666,55.725971370143164,0
upcard: 3 hand: K K cv bin: 1,64.17565485362091,-81.25,-183.33333333333334,22.857142857142872,0
upcard: 7 hand: 18 cv bin: 0,36.16227152225466,-55.55555555555556,-86.79245283018865,0.0,0
upcard: A hand: 3 3 cv bin: 2,-61.111111111111114,-38.36909871244634,-104.50450450450451,-68.54599406528186,0
upcard: 10 hand: J J cv bin: 1,57.60230675390936,-93.75,-173.33333333333334,-3.4482758620689644,0
upcard: 2 hand: 18 cv bin: 0,8.925485528559568,-66.92913385826775,-136.11111111111111,0.0,0
upcard: 10 hand: 7 7 cv bin: 1,-50.64611199274536,-49.82109227871926,-134.78260869565224,-83.98169336384433,0
upcard: 4 hand: 2 2 cv bin: 1,-19.12708600770218,-5.955006616674014,-50.77720207253887,-5.316344463971897,0
upcard: 4 hand: A 4 cv bin: 1,-4.03225806451614,2.240896358543418,8.12523767270886,0.0,0
upcard: 10 hand: A 5 cv bin: 2,-43.943329397874784,-28.08729139922979,-56.46606914212548,0.0,0
upcard: 7 hand: 3 3 cv bin: 0,-47.79411764705881,-21.169916434540397,-95.06172839506172,-0.017522340984754258,0
upcard: 8 hand: A 8 cv bin: 0,57.68999096476262,12.162162162162161,3.271028037383177,0.0,0
upcard: 8 hand: 12 cv bin: 0,-50.183150183150204,-26.026449834104458,-51.8556701030928,0.0,0
upcard: 9 hand: 21 cv bin: 1,93.41966797671988,-100.0,0.0,0.0,0
upcard: 6 hand: A A cv bin: 1,16.52173913043481,21.634615384615383,20.792079207920796,71.00990099009908,0
upcard: 6 hand: A 3 cv bin: 1,8.172757475083067,8.631713554987222,22.67195528711801,0.0,0
upcard: 2 hand: 5 cv bin: 1,-26.043841336116927,-14.7641611027353,-50.76142131979695,0.0,0
upcard: 2 hand: A 5 cv bin: 1,-19.35483870967746,-2.758814177499297,-8.606029373872707,0.0,0
upcard: 2 hand: 18 cv bin: 2,13.452013495082907,-82.5,-129.72972972972974,0.0,0
upcard: 4 hand: 14 cv bin: 1,-18.470169511974216,-36.078006500541775,-55.35353535353536,0.0,0
upcard: 8 hand: 21 cv bin: 2,93.10755785082955,-105.0,0.0,0.0,0
upcard: A hand: A 7 cv bin: 1,-15.879339783722253,-15.468409586056625,-37.976539589442815,0.0,0
upcard: A hand: A 9 cv bin: 1,63.294422827496774,9.43396226415094,-7.751937984496121,0.0,0
upcard: 10 hand: 6 6 cv bin: 1,-56.19047619047621,-38.76960729780857,-82.84789644012943,-80.99415204678364,0
upcard: 7 hand: 17 cv bin: 0,-12.880618078312196,-43.59331476323115,-89.23076923076921,0.0,0
upcard: 9 hand: 6 cv bin: 0,-46.85646500593127,-23.85529791605519,-97.5,0.0,0
upcard: 9 hand: 10 cv bin: 1,-56.617647058823515,11.775537045155634,15.49133648370293,0.0,0
upcard: 8 hand: A 9 cv bin: 0,78.11867525298962,11.409395973154364,36.986301369863014,0.0,0
upcard: 10 hand: A 4 cv bin: 0,-47.542814594192095,-10.013198245409868,-78.94736842105263,0.0,0
upcard: 3 hand: 8 cv bin: 0,-32.357473035439156,-2.5241204560958836,-21.70370370370369,0.0,0
upcard: A hand: 11 cv bin: 0,-72.8971962616823,8.60895072526169,4.788916766663022,0.0,0
upcard: 4 hand: 19 cv bin: 2,45.57494078793727,-78.0,-133.33333333333334,0.0,0
upcard: 5 hand: K K cv bin: 2,68.03497692494533,-104.16666666666667,-150.0,59.796285200719176,0
upcard: 5 hand: 13 cv bin: 2,-5.6983173791545,-29.342934293429344,-96.66666666666667,0.0,0
upcard: 10 hand: 7 cv bin: 2,-57.152875175315565,-36.603867861320104,-105.16129032258065,0.0,0
upcard: 8 hand: A 9 cv bin: 1,80.20851358366475,26.75438596491228,19.10112359550561,0.0,0
upcard: 5 hand: A 4 cv bin: 2,9.21501706484644,10.44226044226042,22.869318181818155,0.0,0
upcard: 3 hand: 7 7 cv bin: 2,-8.576642335766413,-36.979166666666664,-96.15384615384613,19.360341151385978,0
upcard: 3 hand: 21 cv bin: 2,88.33565459610044,-118.75,0.0,0.0,0
upcard: 9 hand: A 5 cv bin: 2,-41.49085794655413,-21.599006341112666,-49.68847352024922,0.0,0
upcard: 7 hand: 11 cv bin: 2,-41.584158415841586,35.572896840502466,60.73890984779498,0.0,0
upcard: 9 hand: 3 3 cv bin: 2,-62.20000000000002,-36.25568468923701,-127.02702702702703,-59.823008849557546,0
upcard: 8 hand: 5 cv bin: 2,-50.352609308885775,-25.464460671041728,-104.85436893203884,0.0,0
upcard: A hand: 6 cv bin: 2,-63.20582877959927,-35.9112797315045,-131.42857142857142,0.0,0
upcard: 2 hand: 15 cv bin: 2,-23.109238753103895,-47.48338081671415,-130.76923076923077,0.0,0
upcard: 2 hand: 5 cv bin: 2,-23.214285714285715,-14.086836664369404,-72.6744186046511,0.0,0
upcard: 7 hand: A 6 cv bin: 0,-6.561546286876901,5.665562111048253,1.3736263736263767,0.0,0
upcard: 3 hand: 10 cv bin: 0,-35.714285714285744,17.919735839471677,34.469426068299654,0.0,0
upcard: 10 hand: A 4 cv bin: 1,-49.02578796561608,-17.453893631962202,-55.194805194805184,0.0,0
upcard: 6 hand: 6 cv bin: 2,-7.536764705882353,10.20620945319741,-15.855572998430146,0.0,0
upcard: 7 hand: 12 cv bin: 1,-54.02124430955995,-22.153460574513126,-66.75977653631286,0.0,0
upcard: 3 hand: 7 cv bin: 1,-21.88864628820961,-6.983303762340219,-31.866825208085608,0.0,0
upcard: 10 hand: 10 10 cv bin: 0,58.96498497034688,-83.33333333333333,-200.0,-11.450381679389317,0
upcard: 2 hand: 19 cv bin: 0,36.94486558443989,-74.19354838709677,-138.46153846153845,0.0,0
upcard: 6 hand: 9 9 cv bin: 1,27.320954907161802,-49.27536231884058,-140.0,47.24019794442327,0
upcard: A hand: 5 cv bin: 0,-71.9063545150502,-29.66553046442263,-152.17391304347825,0.0,0
upcard: 9 hand: 20 cv bin: 2,76.31454357153294,-81.24999999999999,-210.0,-76.31578947368422,0
upcard: 6 hand: 7 7 cv bin: 2,-4.631828978622331,-51.3157894736842,-67.36842105263158,45.655757004944746,0
upcard: 6 hand: A 7 cv bin: 2,42.500000000000014,22.919708029197107,49.02702702702711,0.0,0
upcard: 4 hand: A 4 cv bin: 0,-12.844036697247693,4.9985034420832,0.4329004329004361,0.0,0
upcard: 5 hand: 8 cv bin: 1,-27.47252747252747,13.518090203205013,-0.2866698518872432,0.0,0
upcard: 3 hand: 21 cv bin: 0,87.56699338515777,-100.0,0.0,0.0,0
upcard: 10 hand: A 2 cv bin: 0,-43.66863905325443,-4.614126250962291,-58.297872340425535,0.0,0
upcard: A hand: A 10 cv bin: 1,92.6123720516243,25.563909774436084,13.333333333333334,0.0,0
upcard: 9 hand: 6 6 cv bin: 0,-50.68181818181818,-33.714034702394066,-72.85223367697591,-76.0456273764259,0
upcard: 7 hand: A 2 cv bin: 1,-22.609561752988053,9.910931174089033,-32.288401253918494,0.0,0
upcard: 9 hand: A 5 cv bin: 0,-41.31274131274128,-8.516858312219844,-33.376123234916555,0.0,0
upcard: 10 hand: 6 cv bin: 2,-58.12542144302089,-39.3747178865847,-128.57142857142858,0.0,0
upcard: 8 hand: 9 cv bin: 2,-53.896103896103895,12.899396241774614,6.8268618714194895,0.0,0
upcard: 5 hand: A 2 cv bin: 2,14.799025578562715,13.951935914552735,27.676009710880606,0.0,0
upcard: 4 hand: 20 cv bin: 2,66.74969299566726,-74.35897435897436,-184.6153846153846,56.23415533533075,0
upcard: 9 hand: 13 cv bin: 0,-53.32568807339445,-34.63757571655765,-68.81355932203392,0.0,0
upcard: 9 hand: 19 cv bin: 1,28.21919664024933,-63.1578947368421,-200.0,0.0,0
upcard: 2 hand: A 6 cv bin: 1,-9.250328803156506,-1.563631098885189,-0.02495321272614181,0.0,0
upcard: 7 hand: 8 cv bin: 1,-50.25125628140704,7.410472464640381,-11.36363636363637,0.0,0
upcard: 4 hand: 7 cv bin: 1,-16.589386913961878,-2.4224072672217987,-24.84787018255578,0.0,0
upcard: 2 hand: 3 3 cv bin: 1,-28.59374999999999,-13.339970134395225,-101.44927536231884,-8.768406961178064,0
upcard: 5 hand: A 6 cv bin: 1,13.149480415667472,10.845771144278595,23.893881783615623,0.0,0
upcard: 7 hand: A 2 cv bin: 2,-19.27835051546395,7.115954804070839,-34.461538461538474,0.0,0
upcard: 9 hand: 5 cv bin: 1,-60.813704496788006,-27.749549254220604,-120.0,0.0,0
upcard: 9 hand: 7 cv bin: 1,-55.10907003444318,-30.595071128030405,-102.23880597014926,0.0,0
upcard: 4 hand: 10 10 cv bin: 1,64.35624762628173,-86.66666666666667,-210.0,24.915824915824935,0
upcard: 6 hand: 8 cv bin: 0,-19.64285714285713,8.310100433307706,-3.2695652173913095,0.0,0
upcard: 4 hand: 5 cv bin: 2,-6.701274185936762,2.649006622516562,-22.205438066465256,0.0,0
upcard: 4 hand: 14 cv bin: 2,-10.664046800339381,-37.24373576309795,-71.7277486910994,0.0,0
upcard: 9 hand: 5 5 cv bin: 2,-71.42857142857143,9.847198641765722,20.666666666666696,-100.0,0
upcard: 9 hand: 10 10 cv bin: 2,75.39540640902243,-82.14285714285712,-153.33333333333334,23.414634146341445,0
upcard: 9 hand: A 10 cv bin: 2,99.63479726566145,34.45945945945946,50.0,0.0,0
upcard: 9 hand: 18 cv bin: 1,-18.93243635915362,-67.78523489932881,-114.63414634146343,0.0,0
upcard: A hand: 7 cv bin: 0,-72.34567901234573,-34.20594212716551,-132.43243243243245,0.0,0
upcard: 6 hand: 9 cv bin: 2,-2.730375426621162,32.831988261188606,51.974623841631555,0.0,0
upcard: 10 hand: 5 cv bin: 0,-50.82644628099174,-26.310479543210377,-127.7777777777778,0.0,0
upcard: 3 hand: A 7 cv bin: 0,14.437086092715223,1.4400000000000008,9.836987071388434,0.0,0
upcard: 9 hand: A 6 cv bin: 2,-34.863523573200965,-19.3284290460371,-60.88235294117647,0.0,0
upcard: 10 hand: 3 3 cv bin: 1,-53.01109350237716,-34.18610887637442,-106.15384615384616,-106.2015503875969,0
upcard: 2 hand: 10 cv bin: 2,-26.436781609195393,25.84758041147496,51.43186204320495,0.0,0
upcard: 8 hand: 14 cv bin: 1,-51.13402061855673,-37.33723335429097,-85.99999999999996,0.0,0
upcard: 7 hand: 2 2 cv bin: 0,-49.321266968325794,-9.278350515463918,-103.2258064516129,-1.2309758281110237,0
upcard: 2 hand: 10 10 cv bin: 0,61.729947196379186,-78.78787878787878,-171.42857142857142,25.24271844660196,0
upcard: 8 hand: 4 4 cv bin: 0,-54.506437768240346,-7.134999214207121,-75.39682539682543,-60.846560846560855,0
upcard: 4 hand: 13 cv bin: 0,-25.078880537670326,-25.957864406071938,-68.68131868131876,0.0,0
upcard: 6 hand: A 6 cv bin: 0,10.12128816394815,7.7093732667775905,21.72291296625227,0.0,0
upcard: 6 hand: A 9 cv bin: 0,68.60543757608572,26.68711656441716,35.65573770491806,0.0,0
upcard: 9 hand: 8 cv bin: 2,-55.82608695652176,-24.3917732631051,-90.78947368421052,0.0,0
upcard: 3 hand: 19 cv bin: 2,41.085442688184,-82.00000000000004,-145.45454545454547,0.0,0
upcard: 4 hand: 5 cv bin: 1,-22.128378378378386,-4.666309778729477,-32.34811165845649,0.0,0
upcard: 8 hand: A 6 cv bin: 2,-26.243654822335014,-13.080057841461816,-36.37426900584794,0.0,0
upcard: 2 hand: 7 7 cv bin: 2,-24.336283185840696,-51.42857142857143,-62.66666666666664,-2.7651858567543126,0
upcard: 6 hand: 18 cv bin: 0,19.780711568583936,-58.333333333333336,-140.0,0.0,0
upcard: 4 hand: 10 cv bin: 0,-25.373134328358212,19.266055045871575,38.28701670744205,0.0,0
upcard: 6 hand: A 4 cv bin: 0,1.523809523809525,11.990864103540149,14.78964401294504,0.0,0
upcard: 6 hand: A 5 cv bin: 0,0.23937761819269748,8.350444900752912,17.9964962573658,0.0,0
upcard: 4 hand: A 7 cv bin: 2,28.87198986058303,15.229885057471265,35.58879630559186,0.0,0
upcard: 8 hand: A 7 cv bin: 0,11.672264875239922,1.8466898954703765,-5.507246376811594,0.0,0
upcard: 2 hand: K K cv bin: 0,61.5046102263202,-87.09677419354838,-141.17647058823533,-16.3265306122449,0
upcard: 4 hand: 8 cv bin: 1,-22.479338842975217,7.543417095178023,2.613458528951467,0.0,0
upcard: 6 hand: 9 9 cv bin: 2,32.09549071618039,-62.5,-92.85714285714285,66.52817018447726,0
upcard: 4 hand: 8 8 cv bin: 2,-7.823129251700681,-43.56435643564355,-89.79591836734694,33.0682699767261,0
upcard: 7 hand: A 6 cv bin: 1,-2.686953706701204,4.8391531481990535,0.6657252370385297,0.0,0
upcard: 9 hand: Q Q cv bin: 0,73.54988399071917,-74.19354838709677,-200.0,-34.92063492063492,0
upcard: 5 hand: 10 cv bin: 0,-23.70689655172414,24.738405890711785,44.81269438776472,0.0,0
upcard: 10 hand: 8 8 cv bin: 2,-54.14532218926934,-57.772136777661636,-119.20529801324503,-69.65336821451938,0
upcard: 3 hand: A 5 cv bin: 2,-1.9806338028168957,-0.7304882737408687,7.157689019176717,0.0,0
upcard: 4 hand: A 6 cv bin: 2,14.597902097902104,5.360623781676413,24.38759383642824,0.0,0
upcard: 7 hand: 6 6 cv bin: 1,-44.69964664310954,-25.856697819314647,-84.3283582089552,-24.14537603454483,0
upcard: 5 hand: A 7 cv bin: 2,37.336901973904304,24.79253112033197,45.459742734635554,0.0,0
upcard: 4 hand: 8 cv bin: 2,-17.325800376647834,14.542053889765624,6.743801652892561,0.0,0
upcard: 10 hand: 8 8 cv bin: 1,-53.14136125654451,-51.512409513960705,-91.97530864197532,-48.38241694472653,0
upcard: 9 hand: 18 cv bin: 2,-22.6447068792035,-65.28497409326424,-149.99999999999997,0.0,0
upcard: 10 hand: K K cv bin: 1,57.3763176975849,-90.90909090909092,-140.0,-2.1276595744680837,0
upcard: 2 hand: A 3 cv bin: 0,-15.996718621821161,2.281368821292774,-6.208112874779538,0.0,0
upcard: 6 hand: 7 cv bin: 0,-26.12035851472472,1.1926718308127369,-18.002812939521807,0.0,0
upcard: 2 hand: A 7 cv bin: 1,13.128674069235789,6.197352587244278,10.452333753829535,0.0,0
upcard: 9 hand: 2 2 cv bin: 0,-56.49546827794564,-19.922630560928347,-86.61417322834646,-73.77049180327874,0
upcard: 3 hand: 2 2 cv bin: 0,-26.139817629179355,-12.92397660818713,-101.5384615384615,-4.314063848144948,0
upcard: 10 hand: 6 6 cv bin: 0,-52.72296764009471,-34.16771620486974,-72.82051282051276,-82.50000000000001,0
upcard: 3 hand: A 4 cv bin: 1,-9.53846153846154,0.9557418026760773,0.06634599436058863,0.0,0
upcard: 3 hand: 3 3 cv bin: 0,-32.02725724020443,-12.85367825383994,-53.61702127659574,-15.357142857142854,0
upcard: A hand: 7 cv bin: 1,-60.95505617977531,-34.47143795141174,-92.1465968586387,0.0,0
upcard: 9 hand: 11 cv bin: 0,-49.717514124293785,12.8073745372527,11.300377557292126,0.0,0
upcard: 6 hand: K K cv bin: 1,68.54875283446722,-96.00000000000001,-183.33333333333334,57.1318427139553,0
upcard: 3 hand: 8 8 cv bin: 0,-44.08163265306123,-34.40514469453379,-76.7676767676768,5.641205325858444,0
upcard: 5 hand: 11 cv bin: 2,4.901960784313726,48.977777777777824,85.29001874189069,0.0,0
upcard: 3 hand: A 6 cv bin: 1,0.06167129201356779,2.9381549208958204,7.893607893607886,0.0,0
upcard: 2 hand: Q Q cv bin: 2,62.531725888324836,-77.14285714285714,-150.0,-7.499999999999998,0
upcard: 9 hand: 3 3 cv bin: 1,-55.94541910331385,-30.58881016369406,-147.8260869565217,-45.59748427672948,0
upcard: 10 hand: A 9 cv bin: 0,57.34271139279649,6.909090909090909,4.03225806451613,0.0,0
upcard: 6 hand: K K cv bin: 0,66.02658788773995,-86.20689655172414,-200.0,13.043478260869568,0
upcard: 8 hand: 7 cv bin: 0,-50.63694267515926,-20.198632367307226,-80.9782608695652,0.0,0
upcard: 8 hand: 2 2 cv bin: 0,-64.5161290322581,-11.77360120976453,-92.47311827956987,-27.039848197343456,0
upcard: 8 hand: A 8 cv bin: 2,64.03279715897214,22.54335260115608,39.76470588235299,0.0,0
upcard: 6 hand: Q Q cv bin: 0,65.62282533054979,-86.20689655172414,-200.0,26.962457337883983,0
upcard: 7 hand: 19 cv bin: 2,65.41368827540927,-78.37837837837837,-162.5,0.0,0
upcard: 9 hand: 4 4 cv bin: 2,-55.84415584415584,-25.191048034934514,-63.38028169014085,-119.40298507462687,0
upcard: 7 hand: A 5 cv bin: 2,-27.156549520766767,-9.242215063660066,-25.05190311418686,0.0,0
upcard: 3 hand: 8 cv bin: 1,-20.29702970297029,1.7286818242730175,-9.513192121887801,0.0,0
upcard: 3 hand: A 7 cv bin: 2,24.16631190577551,8.758503401360539,26.24681470695308,0.0,0
upcard: A hand: 5 5 cv bin: 1,-65.30612244897961,2.4343369634849434,6.892950391644907,-67.3684210526316,0
upcard: 2 hand: A 8 cv bin: 1,39.44586021796873,9.075342465753419,19.931856899488928,0.0,0
upcard: 10 hand: 4 4 cv bin: 1,-52.01109570041611,-25.259891388673474,-103.63636363636364,-120.51282051282051,0
upcard: 9 hand: A 8 cv bin: 1,29.312217194570167,-7.045454545454548,-17.241379310344833,0.0,0
upcard: 6 hand: 8 8 cv bin: 1,-12.258064516129027,-57.83132530120483,-67.56756756756756,32.75740479548659,0
upcard: 6 hand: 4 4 cv bin: 2,-3.6269430051813467,19.542619542619548,30.997876857749475,43.360550064460696,0
upcard: 4 hand: 11 cv bin: 2,-26.271186440677965,40.92651757188504,78.60107127346421,0.0,0
upcard: 3 hand: 5 cv bin: 2,-20.31539888682746,-3.105512596657527,-41.04046242774567,0.0,0
upcard: 3 hand: A 6 cv bin: 2,4.381270903010033,6.83655966674836,10.261914984972075,0.0,0
upcard: 6 hand: A 2 cv bin: 2,18.058132343846633,21.786580436540028,31.17486958493991,0.0,0
upcard: 6 hand: 10 10 cv bin: 2,79.25833522340656,-85.18518518518519,-200.0,-35.18518518518518,0
upcard: 2 hand: 10 cv bin: 1,-37.65432098765433,20.5520892418226,42.258822273236866,0.0,0
upcard: 9 hand: J J cv bin: 2,76.52123995407584,-67.6470588235294,-146.66666666666666,-31.578947368421055,0
upcard: 9 hand: J J cv bin: 1,74.74158992670561,-88.46153846153847,-129.41176470588235,-48.83720930232558,0
upcard: 10 hand: A A cv bin: 1,-45.68256578947375,-9.17293233082707,-57.39130434782609,19.083809423973896,0
upcard: 9 hand: A 4 cv bin: 0,-44.038929440389296,-4.775972427375677,-40.375586854460096,0.0,0
upcard: 10 hand: 8 8 cv bin: 0,-53.2467532467532,-47.99926240088502,-83.33333333333333,-44.12081984897521,0
upcard: 10 hand: K K cv bin: 2,55.38555442522889,-91.17647058823529,-173.33333333333334,-53.96825396825397,0
upcard: 3 hand: A 4 cv bin: 2,-4.385564184559157,-0.7521255722694592,5.165896682066361,0.0,0
upcard: 5 hand: A 6 cv bin: 2,19.446883230904312,10.05291005291005,33.047210300429,0.0,0
upcard: 8 hand: 6 6 cv bin: 1,-51.47679324894521,-33.495145631068105,-68.6084142394822,-44.51273046532048,0
upcard: 8 hand: 8 cv bin: 1,-58.8477366255144,-7.219787565921418,-37.129485179407176,0.0,0
upcard: 7 hand: A 7 cv bin: 2,46.127946127946146,17.05298013245033,32.545649838882944,0.0,0
upcard: 8 hand: 7 cv bin: 2,-53.7226277372263,-25.864901657043653,-91.61290322580643,0.0,0
upcard: 5 hand: 4 4 cv bin: 1,-9.426229508196725,10.172228202368132,13.767579570688369,-39.263803680981596,0
upcard: 4 hand: Q Q cv bin: 0,63.923267326732706,-86.66666666666667,-150.0,-0.7462686567164171,0
upcard: 6 hand: A 2 cv bin: 0,-1.6393442622950842,12.218114602587795,14.484646512735097,0.0,0
upcard: A hand: 6 cv bin: 1,-65.03906249999996,-35.55583406441898,-113.46153846153847,0.0,0
upcard: 3 hand: 5 5 cv bin: 1,-12.500000000000007,22.605363984674337,48.37655262584443,-63.63636363636362,0
upcard: 3 hand: 8 8 cv bin: 1,-20.909090909090914,-35.025380710659874,-84.37500000000001,18.398698716790133,0
upcard: 10 hand: 2 2 cv bin: 0,-58.21782178217823,-25.182325182325183,-88.88888888888891,-46.59427443237906,0
upcard: A hand: A 2 cv bin: 2,-55.74712643678161,-14.211176712893062,-68.75000000000003,0.0,0
upcard: 6 hand: 5 cv bin: 0,-26.513317191283292,-2.5406164337768327,-26.12826603325415,0.0,0
upcard: 7 hand: A A cv bin: 0,-28.450106157112526,21.163366336633654,-43.67816091954023,38.59043863972401,0
upcard: 8 hand: 9 9 cv bin: 2,7.403751233958535,-70.42253521126759,-117.14285714285714,23.90848760041916,0
upcard: 5 hand: A 8 cv bin: 0,42.84721820181785,10.216110019646369,31.903614457831303,0.0,0
upcard: 5 hand: 7 7 cv bin: 0,-25.553319919517104,-32.70777479892761,-48.78048780487805,5.323998697492673,0
upcard: 8 hand: A 4 cv bin: 1,-38.045540796963934,-4.255319148936167,-37.79193205944797,0.0,0
upcard: 6 hand: 7 7 cv bin: 0,-15.742793791574279,-32.7188940092166,-64.58333333333333,19.169108774349272,0
upcard: 5 hand: A 10 cv bin: 0,100.79674220963201,27.678571428571427,64.15094339622637,0.0,0
upcard: 10 hand: A 8 cv bin: 0,10.565309922851789,-8.490566037735835,-21.596244131455403,0.0,0
upcard: 6 hand: A 4 cv bin: 1,8.406725380304234,12.151148431711526,15.985719952399805,0.0,0
upcard: 10 hand: 6 6 cv bin: 2,-57.307249712312995,-42.71883824122635,-99.00000000000006,-85.2307692307692,0
upcard: 9 hand: A 4 cv bin: 1,-49.475890985324966,-10.810999441652664,-60.99585062240663,0.0,0
upcard: A hand: 19 cv bin: 0,21.076592125669176,-74.390243902439,-117.5,0.0,0
upcard: A hand: A 6 cv bin: 0,-51.29224652087474,-18.466564181398972,-53.60576923076925,0.0,0
upcard: 9 hand: 9 9 cv bin: 2,-20.858895705521462,-66.25766871165645,-169.23076923076923,-7.78657135562931,0
upcard: 2 hand: 10 cv bin: 0,-36.097560975609746,15.689848569826108,30.297754564528358,0.0,0
upcard: 9 hand: 5 5 cv bin: 0,-55.55555555555556,9.098338327431234,6.475903614457826,-100.0,0
upcard: 7 hand: 8 8 cv bin: 1,-47.16981132075473,-26.704545454545453,-82.75862068965517,29.1587820402546,0
upcard: 8 hand: 6 6 cv bin: 0,-51.1111111111111,-26.14349775784755,-62.49999999999998,-41.36229022704838,0
upcard: A hand: 10 cv bin: 0,-67.85714285714289,2.0464135021097003,-3.9368823716927035,0.0,0
upcard: A hand: A 7 cv bin: 2,-16.164747564216075,-13.673079747393139,-40.53571428571428,0.0,0
upcard: 5 hand: Q Q cv bin: 1,64.92820945945923,-76.47058823529412,-153.33333333333334,43.982808022922654,0
upcard: 9 hand: 2 2 cv bin: 1,-55.08474576271186,-21.453128581251423,-79.48717948717946,-42.642642642642635,0
upcard: A hand: A 3 cv bin: 2,-53.69458128078816,-18.751681463545793,-71.85929648241209,0.0,0
upcard: 6 hand: 21 cv bin: 2,92.43243243243239,-100.0,0.0,0.0,0
upcard: 10 hand: Q Q cv bin: 0,59.95566766032257,-100.0,-200.0,-2.2598870056497224,0
upcard: 7 hand: 5 cv bin: 0,-40.35087719298241,-10.189558129002997,-122.41379310344831,0.0,0
upcard: 7 hand: A 3 cv bin: 0,-18.623962040332163,9.88313374693407,-15.159574468085099,0.0,0
upcard: 10 hand: A 10 cv bin: 1,98.09907145419045,20.338983050847464,46.153846153846146,0.0,0
upcard: 6 hand: 7 cv bin: 1,-13.31194867682439,6.125877740921036,-6.933333333333328,0.0,0
upcard: 8 hand: 2 2 cv bin: 1,-52.55972696245734,-16.29746835443036,-100.00000000000003,-20.264317180616732,0
upcard: 8 hand: A 2 cv bin: 1,-30.4535637149028,3.616636528028921,-35.37604456824508,0.0,0
upcard: 5 hand: 6 6 cv bin: 1,-22.2222222222222,-16.87898089171974,-13.008130081300818,23.46979332273456,0
upcard: 4 hand: A 6 cv bin: 1,5.033881897386253,4.488517745302709,12.664570642562351,0.0,0
upcard: 4 hand: 21 cv bin: 2,91.03707179727836,-100.0,0.0,0.0,0
upcard: 4 hand: A 9 cv bin: 2,69.21090850411443,21.484375,59.08529048207669,0.0,0
upcard: 4 hand: A 3 cv bin: 2,3.5275253874933172,6.530448717948721,15.179621162638798,0.0,0
upcard: A hand: 21 cv bin: 1,90.83109160413443,-100.0,0.0,0.0,0
upcard: 7 hand: K K cv bin: 1,77.37068965517274,-88.0,-150.0,32.28346456692915,0
upcard: 7 hand: A 10 cv bin: 1,101.47356580427441,42.10526315789472,61.006289308176086,0.0,0
upcard: 7 hand: A 2 cv bin: 0,-38.78157503714709,14.868893815457511,-28.025477707006356,0.0,0
upcard: 8 hand: 8 8 cv bin: 1,-51.438848920863315,-43.52331606217615,-81.73913043478262,-12.022471910112339,0
upcard: 10 hand: 3 3 cv bin: 2,-56.46258503401363,-38.66553094832505,-141.1764705882354,-82.95081967213113,0
upcard: 7 hand: Q Q cv bin: 1,77.48891575977429,-84.61538461538461,-200.0,45.012787723785166,0
upcard: A hand: 18 cv bin: 0,-19.67710959068533,-57.352941176470594,-115.85365853658534,0.0,0
upcard: 5 hand: 21 cv bin: 0,89.32122043195041,-91.30434782608695,0.0,0.0,0
upcard: 6 hand: A 3 cv bin: 2,15.640394088669968,14.122681883024251,29.102412020561488,0.0,0
upcard: A hand: A 9 cv bin: 2,65.24899251583166,7.526881720430109,12.093023255813943,0.0,0
upcard: 5 hand: 7 cv bin: 0,-18.40331778123378,-3.1996800319967993,-29.016786570743417,0.0,0
upcard: 3 hand: J J cv bin: 1,64.39863918350977,-100.0,-200.0,33.57142857142857,0
upcard: A hand: 4 4 cv bin: 0,-67.2131147540984,-24.086702386751096,-95.41284403669725,-76.66666666666657,0
upcard: 5 hand: 21 cv bin: 2,92.58992805755388,-94.44444444444444,0.0,0.0,0
upcard: 4 hand: J J cv bin: 2,69.37636979477972,-83.33333333333333,-127.77777777777777,57.1097372488408,0
upcard: 4 hand: 7 7 cv bin: 2,-9.54128440366972,-27.58620689655172,-96.61016949152543,23.271340009537425,0
upcard: 8 hand: A 3 cv bin: 0,-31.07569721115538,8.423953523015047,-24.637681159420282,0.0,0
upcard: 5 hand: 6 cv bin: 0,-22.670191672174496,-6.88528873791481,-45.623342175066306,0.0,0
upcard: 4 hand: 9 9 cv bin: 0,14.185136897001307,-56.36363636363637,-112.1951219512195,6.384284837323504,0
upcard: 5 hand: A 9 cv bin: 0,66.96783976748611,10.999999999999998,47.77015437392799,0.0,0
upcard: A hand: 21 cv bin: 0,90.15137943389455,-100.0,0.0,0.0,0
upcard: 7 hand: 12 cv bin: 2,-46.88552188552189,-23.927857765025305,-52.41635687732342,0.0,0
upcard: 4 hand: A 2 cv bin: 2,2.604828462515884,7.461406518010298,15.679811653914056,0.0,0
upcard: A hand: 9 cv bin: 1,-63.524590163934455,-11.77917171573169,-46.734693877551,0.0,0
