,stand,hit,double down,split,surrender
upcard: 7 hand: 20 cv bin: 4,77.84027239031099,-100.0,-220.0,35.103926096997675,0
upcard: 6 hand: 14 cv bin: 3,-10.22469499111035,-31.58682634730536,-65.04065040650404,0.0,0
upcard: 3 hand: 7 cv bin: 2,-24.98095963442498,-6.693393759804768,-24.75691847419597,0.0,0
upcard: 10 hand: 9 9 cv bin: 6,-19.21128976741869,-70.8333333333333,-112.64367816091956,-41.276595744680854,0
upcard: 5 hand: 17 cv bin: 5,0.07383561239256982,-48.54368932038835,-155.88235294117646,0.0,0
upcard: 5 hand: 19 cv bin: 5,46.93266369047583,-66.12903225806451,-170.58823529411765,0.0,0
upcard: 8 hand: A 6 cv bin: 6,-24.534847051403357,-13.5713248111563,-42.296918767506995,0.0,0
upcard: 5 hand: 17 cv bin: 6,7.241367053512718,-49.15966386554622,-128.88888888888889,0.0,0
upcard: 3 hand: 13 cv bin: 6,-17.567860348509996,-31.05149552883134,-58.35189309576839,0.0,0
upcard: 3 hand: 12 cv bin: 5,-21.969479472626354,-22.216884008236274,-56.042031523642706,0.0,0
upcard: 9 hand: 16 cv bin: 6,-56.77168842675846,-56.27280801259234,-129.05405405405403,0.0,0
upcard: 8 hand: A 5 cv bin: 4,-48.955223880597,-8.659725665179264,-33.77659574468084,0.0,0
upcard: 4 hand: A 6 cv bin: 2,4.2013129102844635,0.6475984889368575,15.592680986475756,0.0,0
upcard: 6 hand: 15 cv bin: 5,-7.348217472340067,-41.968911917098445,-73.56321839080462,0.0,0
upcard: 5 hand: 11 cv bin: 2,-6.6115702479338845,37.63987792472017,69.41657025476334,0.0,0
upcard: 5 hand: 17 cv bin: 2,-3.847061600188778,-50.30120481927711,-118.33333333333333,0.0,0
upcard: 5 hand: 14 cv bin: 4,-12.16448189762798,-34.69055374592835,-76.08695652173913,0.0,0
upcard: 5 hand: 19 cv bin: 4,45.03789487804339,-86.66666666666667,-160.0,0.0,0
upcard: 4 hand: 13 cv bin: 6,-8.336280247973766,-34.44553483807652,-43.14049586776857,0.0,0
upcard: 9 hand: 4 4 cv bin: 3,-58.359621451104104,-22.83767772511845,-82.11920529801324,-62.21374045801528,0
upcard: 5 hand: 18 cv bin: 5,24.101438412392543,-48.993288590604024,-153.84615384615384,0.0,0
upcard: 3 hand: 4 4 cv bin: 4,-28.903654485049834,1.958525345622117,-2.4590163934426252,-8.712121212121215,0
upcard: 3 hand: 6 cv bin: 4,-25.97609561752986,-10.290941430567901,-41.199999999999996,0.0,0
upcard: 3 hand: 11 cv bin: 4,-29.74683544303798,28.700128700128694,57.99193486245596,0.0,0
upcard: 5 hand: 15 cv bin: 2,-14.148044902057748,-35.68745304282494,-75.63451776649744,0.0,0
upcard: 7 hand: 9 cv bin: 6,-52.17391304347826,23.177116587919834,29.34455540534646,0.0,0
upcard: 7 hand: 19 cv bin: 6,65.75290953358069,-79.48717948717947,-157.89473684210526,0.0,0
upcard: 7 hand: 20 cv bin: 6,79.371452037587,-83.87096774193549,-218.1818181818182,-218.1818181818182,0
upcard: 7 hand: 21 cv bin: 6,93.89608205818067,-110.0,0.0,0.0,0
upcard: 10 hand: 7 cv bin: 6,-55.10606808090773,-37.32468523464284,-122.93577981651376,0.0,0
upcard: 9 hand: 15 cv bin: 6,-56.953552836184144,-54.932643020889536,-104.9342105263158,0.0,0
upcard: 6 hand: 6 cv bin: 4,-14.190476190476186,3.8485804416403697,-14.785214785214787,0.0,0
upcard: 6 hand: 14 cv bin: 4,-8.334208670338073,-33.07692307692305,-55.48780487804878,0.0,0
upcard: 6 hand: 18 cv bin: 4,26.675946660211114,-81.81818181818181,-122.22222222222223,0.0,0
upcard: 6 hand: 19 cv bin: 4,48.40825736141669,-84.44444444444443,-163.1578947368421,0.0,0
upcard: 10 hand: 19 cv bin: 1,8.909964202698788,-69.76744186046508,-129.54545454545456,0.0,0
upcard: 5 hand: 5 cv bin: 0,-17.10665258711719,-5.47839506172841,-37.45819397993312,0.0,0
upcard: 5 hand: 7 7 cv bin: 3,-21.739130434782616,-36.22641509433962,-57.971014492753625,14.170826400443708,0
upcard: 6 hand: 12 cv bin: 5,-8.669944606958374,-16.568914956011668,-33.15068493150681,0.0,0
upcard: 8 hand: 15 cv bin: 6,-52.86207901419586,-49.11741025569802,-107.96460176991154,0.0,0
upcard: 8 hand: 16 cv bin: 6,-52.092917033702086,-50.92600771427724,-88.01498127340821,0.0,0
upcard: 3 hand: 12 cv bin: 6,-17.638464152225364,-21.59397715472484,-41.5463041631266,0.0,0
upcard: 2 hand: 16 cv bin: 5,-26.44069636484523,-50.22104332449154,-96.75324675324676,0.0,0
upcard: 9 hand: 10 cv bin: 6,-60.714285714285715,16.33563936621285,23.587732291947276,0.0,0
upcard: 10 hand: 20 cv bin: 6,55.05242372191056,-83.72093023255815,-175.0,-60.317460317460316,0
upcard: A hand: 20 cv bin: 2,61.56765373926047,-91.17647058823529,-155.55555555555554,-49.99999999999999,0
upcard: 5 hand: 21 cv bin: 1,90.14620468656128,-100.0,0.0,0.0,0
upcard: 8 hand: 10 cv bin: 1,-69.31818181818184,19.5888426009781,23.889101094983396,0.0,0
upcard: 8 hand: 13 cv bin: 1,-56.57894736842106,-32.37102676995697,-90.0,0.0,0
upcard: 4 hand: 16 cv bin: 4,-16.61892532595818,-46.823204419889485,-87.83783783783784,0.0,0
upcard: 10 hand: 16 cv bin: 4,-54.130421040859105,-54.57147366004831,-108.84615384615384,0.0,0
upcard: 10 hand: 11 cv bin: 1,-63.909774436090224,11.313213230608834,14.488860514000391,0.0,0
upcard: 3 hand: 7 cv bin: 1,-25.869702719797605,-8.692276256640868,-37.25212464589232,0.0,0
upcard: 6 hand: 7 cv bin: 2,-14.080944350758845,6.045734572413058,-10.175651120533,0.0,0
upcard: 9 hand: 19 cv bin: 6,26.344505954993778,-67.77777777777777,-180.0,0.0,0
upcard: 10 hand: A 3 cv bin: 4,-45.6105347166799,-14.474459096146424,-47.457627118644105,0.0,0
upcard: 10 hand: 18 cv bin: 4,-17.562482772767805,-70.21276595744679,-145.09803921568627,0.0,0
upcard: 3 hand: 11 cv bin: 2,-21.5962441314554,27.74554051149795,55.37605010687481,0.0,0
upcard: 9 hand: A 7 cv bin: 1,-16.367769638797633,-9.737284252329294,-22.38955823293173,0.0,0
upcard: 4 hand: 8 cv bin: 0,-20.326308633582574,-0.09924854671770883,-24.691358024691375,0.0,0
upcard: 8 hand: 18 cv bin: 1,10.069995821145024,-62.16216216216216,-110.71428571428571,0.0,0
upcard: 4 hand: A 7 cv bin: 3,25.073041168658683,12.55487269534683,31.891336605410427,0.0,0
upcard: 4 hand: 12 cv bin: 3,-18.590691413060497,-19.599030932902707,-51.48026315789474,0.0,0
upcard: 8 hand: 14 cv bin: 5,-53.33333333333327,-38.82923717756734,-83.9779005524861,0.0,0
upcard: 6 hand: A 4 cv bin: 5,11.459353574926531,10.322580645161306,23.89993299084208,0.0,0
upcard: 2 hand: 6 cv bin: 5,-26.761277242777503,-16.619414067773683,-67.26457399103137,0.0,0
upcard: 3 hand: 8 cv bin: 5,-22.266666666666694,3.993865030674851,-3.927331017900079,0.0,0
upcard: 5 hand: 12 cv bin: 6,-2.5925535109863254,-15.947752126367014,-47.69647696476966,0.0,0
upcard: 6 hand: 3 3 cv bin: 6,-4.23280423280423,0.9009009009009001,4.152943843712001e-15,50.549633577614905,0
upcard: 7 hand: 20 cv bin: 3,77.29746835442913,-78.78787878787878,-150.0,-96.96969696969697,0
upcard: 6 hand: A 6 cv bin: 3,13.910256410256382,10.17471736896197,31.98657384385884,0.0,0
upcard: 5 hand: 21 cv bin: 5,89.87758945386067,-105.55555555555556,0.0,0.0,0
upcard: 3 hand: 6 cv bin: 6,-17.809400603708472,-6.960381941536149,-31.1639549436796,0.0,0
upcard: 10 hand: 5 cv bin: 3,-58.55962219598585,-32.23946383287051,-96.0227272727273,0.0,0
upcard: 10 hand: A 5 cv bin: 3,-48.14578005115086,-21.32806392773389,-67.06586826347305,0.0,0
upcard: 10 hand: A 6 cv bin: 1,-34.58185340652246,-18.08643557378083,-40.40160642570282,0.0,0
upcard: 4 hand: 8 8 cv bin: 6,-19.496855345911953,-35.294117647058826,-125.92592592592592,46.81024341688524,0
upcard: 6 hand: 17 cv bin: 5,5.32482404200642,-51.73913043478261,-110.0,0.0,0
upcard: 7 hand: 8 cv bin: 3,-49.5,8.87550980772966,-20.57926829268291,0.0,0
upcard: 10 hand: 19 cv bin: 2,8.190035273368498,-66.90140845070422,-200.0,0.0,0
upcard: 7 hand: 7 cv bin: 2,-43.03278688524588,-8.057389899757707,-59.21568627450979,0.0,0
upcard: 2 hand: 13 cv bin: 2,-29.257548082088828,-30.47119705842298,-58.6898395721925,0.0,0
upcard: 7 hand: A 2 cv bin: 5,-30.893300248138935,9.428774170658183,-9.106678230702519,0.0,0
upcard: 9 hand: 10 cv bin: 1,-59.574468085106396,9.260347577869213,13.061174148988686,0.0,0
upcard: 10 hand: A 10 cv bin: 0,95.81700998357084,7.999999999999999,-46.66666666666665,0.0,0
upcard: 10 hand: A 7 cv bin: 0,-13.08618344834532,-9.549709743214263,-47.33727810650886,0.0,0
upcard: 9 hand: 13 cv bin: 2,-56.56338028169012,-37.89005785253227,-73.36860670194012,0.0,0
upcard: 5 hand: 9 cv bin: 1,-14.084507042253522,19.031245328150703,28.76120189773322,0.0,0
upcard: 8 hand: 7 cv bin: 5,-52.9585798816568,-23.871938117748254,-100.82644628099173,0.0,0
upcard: 2 hand: A 5 cv bin: 5,-16.88581314878889,-4.067385035665493,-2.6772183869338195,0.0,0
upcard: 5 hand: 10 cv bin: 5,-6.967213114754096,32.85151116951373,66.46830143540654,0.0,0
upcard: 5 hand: 15 cv bin: 5,-9.845878032559384,-43.27390599675852,-100.0,0.0,0
upcard: A hand: 18 cv bin: 1,-18.59150357736993,-64.79289940828406,-129.23076923076928,0.0,0
upcard: 6 hand: 14 cv bin: 0,-17.91911417189929,-28.56298048492019,-55.85412667946258,0.0,0
upcard: 7 hand: 15 cv bin: 4,-51.12976113621688,-37.81710449240714,-75.49800796812747,0.0,0
upcard: 7 hand: 20 cv bin: 2,76.39257294429699,-63.41463414634146,-156.25,24.567474048442893,0
upcard: 2 hand: 19 cv bin: 4,37.50000000000071,-71.21212121212122,-182.35294117647058,0.0,0
upcard: A hand: Q Q cv bin: 6,62.25863821138212,-93.54838709677419,-152.94117647058823,-33.333333333333336,0
upcard: A hand: 20 cv bin: 6,62.46603330268669,-84.21052631578945,-414.2857142857143,-180.0,0
upcard: A hand: 13 cv bin: 3,-65.17857142857144,-42.8957807428782,-76.31578947368426,0.0,0
upcard: 7 hand: 6 cv bin: 4,-48.290598290598304,-15.434419381787796,-96.11650485436891,0.0,0
upcard: 6 hand: 13 cv bin: 6,0.8557636555428964,-22.06790123456791,-50.87719298245614,0.0,0
upcard: 10 hand: 10 10 cv bin: 6,55.52577418274081,-82.92682926829269,-200.0,-54.54545454545455,0
upcard: 3 hand: 9 cv bin: 4,-20.207253886010367,11.493018259935546,21.575277216781544,0.0,0
upcard: 3 hand: 19 cv bin: 4,40.06906633333987,-64.78873239436619,-236.36363636363637,0.0,0
upcard: A hand: 13 cv bin: 6,-59.54415954415954,-44.93125898641349,-90.33149171270719,0.0,0
upcard: 10 hand: A 8 cv bin: 3,6.233628539353857,-10.831622176591381,-18.514946962391523,0.0,0
upcard: 10 hand: A 2 cv bin: 2,-42.390824878694254,-9.355381165919205,-68.99999999999996,0.0,0
upcard: A hand: 11 cv bin: 1,-65.81196581196585,11.661754976844872,13.536047081902874,0.0,0
upcard: A hand: 21 cv bin: 1,90.64116270334284,-104.76190476190476,0.0,0.0,0
upcard: 5 hand: 17 cv bin: 4,-1.9062448778888752,-48.48484848484848,-122.41379310344827,0.0,0
upcard: 7 hand: 15 cv bin: 6,-48.19480898221069,-43.503088435627525,-83.65591397849468,0.0,0
upcard: 5 hand: 8 cv bin: 5,-0.9871668311944731,14.919354838709678,21.050055928411595,0.0,0
upcard: 5 hand: 13 cv bin: 5,-9.64227721092564,-26.83531746031746,-58.940397350993386,0.0,0
upcard: 4 hand: A 4 cv bin: 6,3.6251709986320213,6.389376096216476,11.751641560448038,0.0,0
upcard: 3 hand: 8 cv bin: 3,-25.753424657534257,1.02328863796754,-14.893617021276597,0.0,0
upcard: 4 hand: 18 cv bin: 4,17.28356941603309,-63.24786324786326,-138.23529411764707,0.0,0
upcard: 4 hand: 14 cv bin: 5,-15.823177884814243,-36.23385452073421,-119.76744186046511,0.0,0
upcard: A hand: A 2 cv bin: 6,-49.350649350649384,-12.853577371048267,-54.62686567164179,0.0,0
upcard: A hand: A 7 cv bin: 6,-17.070914696813947,-16.721995636915313,-56.9364161849711,0.0,0
upcard: 10 hand: A 2 cv bin: 6,-42.833929151771336,-14.85824227683598,-55.813953488372086,0.0,0
upcard: A hand: 15 cv bin: 2,-58.041482488949335,-49.79629957649646,-117.90123456790124,0.0,0
upcard: 7 hand: 17 cv bin: 4,-10.276318794245352,-47.38878143133462,-94.4954128440367,0.0,0
upcard: 10 hand: Q Q cv bin: 3,56.61955154295862,-88.88888888888889,-200.0,-25.423728813559322,0
upcard: 3 hand: 4 4 cv bin: 0,-28.011204481792706,-3.354746609564599,-19.462025316455705,-13.62564827911363,0
upcard: 4 hand: A 5 cv bin: 1,-9.891808346213287,1.6348497156783115,-3.8402457757296493,0.0,0
upcard: 7 hand: 17 cv bin: 2,-10.907672246093377,-52.07373271889401,-92.43697478991595,0.0,0
upcard: 2 hand: A 2 cv bin: 0,-10.724637681159418,6.499293555048343,-16.99346405228756,0.0,0
upcard: 2 hand: A 5 cv bin: 0,-19.530823786142953,-3.0835848313869594,-3.158522050059598,0.0,0
upcard: 7 hand: 18 cv bin: 1,39.448832417581855,-86.27450980392157,-84.61538461538461,0.0,0
upcard: 5 hand: 14 cv bin: 0,-22.31164309966919,-30.576798444588466,-49.68684759916491,0.0,0
upcard: 5 hand: 6 6 cv bin: 0,-18.215613382899623,-21.439280359820067,-32.894736842105246,6.1302681992337495,0
upcard: 3 hand: 9 cv bin: 3,-19.291338582677174,7.027677496991548,17.908630239226866,0.0,0
upcard: 3 hand: 19 cv bin: 3,39.05250739905227,-81.4814814814815,-140.00000000000003,0.0,0
upcard: 9 hand: 10 cv bin: 4,-58.87096774193547,12.098804279421024,18.26926515286958,0.0,0
upcard: 4 hand: 15 cv bin: 2,-18.788036268650686,-46.188850967007944,-81.91489361702125,0.0,0
upcard: 10 hand: 20 cv bin: 4,56.31159093797278,-94.44444444444444,-170.58823529411765,-128.57142857142858,0
upcard: 3 hand: 21 cv bin: 4,87.61792452830201,-109.52380952380952,0.0,0.0,0
upcard: 9 hand: A 7 cv bin: 2,-15.5960729312763,-8.78787878787883,-28.516746411483247,0.0,0
upcard: 10 hand: 10 cv bin: 4,-59.79381443298969,2.566680973695527,1.3286559964919913,0.0,0
upcard: 6 hand: 8 cv bin: 2,-11.662198391420905,13.511819484240677,12.47448157300956,0.0,0
upcard: 6 hand: A 8 cv bin: 2,49.80540420326923,6.666666666666663,44.17770419426046,0.0,0
upcard: 6 hand: 19 cv bin: 2,46.62944448051255,-64.0625,-181.25,0.0,0
upcard: 2 hand: 13 cv bin: 4,-28.380955459305724,-30.940273207697675,-56.94618272841051,0.0,0
upcard: 6 hand: 16 cv bin: 6,3.2519468577285333,-48.73646209386282,-100.0,0.0,0
upcard: 9 hand: 3 3 cv bin: 3,-54.38247011952191,-30.668051228798916,-96.00000000000003,-51.63511187607575,0
upcard: 2 hand: 12 cv bin: 5,-25.705078697169068,-25.26412396217962,-49.373191899710676,0.0,0
upcard: 5 hand: 6 cv bin: 6,-5.429292929292927,9.327925840092723,-3.3995815899581596,0.0,0
upcard: 2 hand: 17 cv bin: 6,-10.85996460926511,-56.98005698005697,-176.66666666666666,0.0,0
upcard: 2 hand: 13 cv bin: 6,-23.864346521865983,-33.33333333333335,-64.06926406926407,0.0,0
upcard: 9 hand: 21 cv bin: 6,94.37049867809313,-104.76190476190476,0.0,0.0,0
upcard: 7 hand: 11 cv bin: 5,-36.64122137404579,32.350683248886796,52.35321374197388,0.0,0
upcard: 6 hand: 20 cv bin: 4,69.59423937805767,-103.70370370370371,-116.66666666666667,59.95807127882593,0
upcard: 6 hand: 12 cv bin: 4,-11.418506427636075,-13.64779874213837,-37.367303609341874,0.0,0
upcard: 8 hand: A 6 cv bin: 1,-27.41078208048596,-7.047051309346378,-19.008264462809905,0.0,0
upcard: 10 hand: 2 2 cv bin: 0,-50.76530612244897,-22.99318549318557,-82.3529411764706,-46.03914259086674,0
upcard: A hand: 16 cv bin: 1,-55.70650199782061,-51.44397788720065,-121.29032258064517,0.0,0
upcard: 4 hand: 14 cv bin: 1,-21.533868475773108,-35.250338294993206,-58.254269449715366,0.0,0
upcard: 4 hand: 19 cv bin: 1,40.68570854876767,-67.16417910447763,-126.66666666666667,0.0,0
upcard: 9 hand: 15 cv bin: 2,-52.56266786034031,-45.99035031555821,-114.7239263803681,0.0,0
upcard: 8 hand: 13 cv bin: 3,-51.32192846034213,-33.59674061471697,-93.05555555555553,0.0,0
upcard: 7 hand: 6 cv bin: 6,-63.95348837209304,-21.837304652682906,-98.36065573770492,0.0,0
upcard: 10 hand: 6 6 cv bin: 6,-55.34177215189873,-41.15332035295551,-81.53846153846148,-102.6315789473684,0
upcard: 9 hand: 12 cv bin: 5,-54.00782013685238,-36.75028703223874,-79.02439024390239,0.0,0
upcard: 9 hand: 12 cv bin: 4,-60.71765816808312,-35.91699162289464,-112.87878787878785,0.0,0
upcard: 8 hand: 12 cv bin: 2,-50.568612585291824,-28.679194034273305,-54.30861723446897,0.0,0
upcard: 8 hand: 16 cv bin: 4,-51.528268551236835,-46.15985808036375,-102.10084033613444,0.0,0
upcard: 8 hand: 16 cv bin: 3,-53.10948905109496,-45.15732377209294,-122.65625,0.0,0
upcard: 2 hand: 17 cv bin: 1,-16.171189474724844,-51.79856115107913,-109.89010989010988,0.0,0
upcard: 5 hand: 11 cv bin: 1,-17.977528089887645,38.40448625180887,65.37503662467056,0.0,0
upcard: 10 hand: A 3 cv bin: 0,-47.28082512892637,-5.966134520463203,-38.62928348909658,0.0,0
upcard: 4 hand: 5 cv bin: 0,-29.70007315288954,-10.14613148057245,-43.157894736842046,0.0,0
upcard: 5 hand: 15 cv bin: 4,-11.919430523190835,-42.857142857142854,-111.25,0.0,0
upcard: 4 hand: 18 cv bin: 6,24.47139558865141,-60.55045871559633,-101.92307692307693,0.0,0
upcard: 6 hand: 10 10 cv bin: 0,66.13612836438946,-82.3529411764706,-200.0,25.83586626139818,0
upcard: 3 hand: 18 cv bin: 0,11.230084006754003,-64.70588235294116,-169.23076923076923,0.0,0
upcard: 9 hand: A 7 cv bin: 0,-14.07504200112004,-7.394295369513616,-26.48367952522254,0.0,0
upcard: 2 hand: A 9 cv bin: 0,65.56962025316435,18.709677419354843,34.07643312101913,0.0,0
upcard: 2 hand: 16 cv bin: 0,-32.330798805764545,-43.43710559528812,-85.34798534798531,0.0,0
upcard: 2 hand: 20 cv bin: 1,63.6448016166745,-77.50000000000001,-173.33333333333334,-80.0,0
upcard: 6 hand: 9 cv bin: 3,-14.7239263803681,21.683737197102115,37.582138319114534,0.0,0
upcard: 9 hand: 17 cv bin: 1,-41.647104165937165,-54.83773127085229,-106.52173913043478,0.0,0
upcard: 9 hand: 6 cv bin: 1,-52.63157894736843,-29.274120458103344,-102.38095238095237,0.0,0
upcard: 2 hand: 16 cv bin: 6,-23.20702411039882,-53.78486055776892,-105.08474576271186,0.0,0
upcard: 8 hand: 9 cv bin: 5,-45.045045045045065,11.383848095180866,3.7936267071320287,0.0,0
upcard: 6 hand: A 2 cv bin: 3,8.289703315881324,14.94376004284951,25.297465080186186,0.0,0
upcard: 10 hand: 9 cv bin: 4,-55.67928730512251,-15.28079587124812,-53.73737373737372,0.0,0
upcard: 9 hand: 19 cv bin: 4,27.42770662397442,-67.04545454545453,-168.1818181818182,0.0,0
upcard: 2 hand: 16 cv bin: 4,-27.189237724673504,-53.13807531380753,-95.6521739130435,0.0,0
upcard: 8 hand: 11 cv bin: 6,-67.53246753246755,28.511212274489992,47.394393520539175,0.0,0
upcard: 10 hand: A 5 cv bin: 5,-47.20187518312337,-23.710533182569066,-57.26210350584306,0.0,0
upcard: 5 hand: 14 cv bin: 5,-9.259900544374132,-34.81331987891021,-51.35802469135804,0.0,0
upcard: 2 hand: 18 cv bin: 5,11.785503830288741,-65.62499999999997,-124.99999999999999,0.0,0
upcard: 5 hand: 15 cv bin: 3,-13.79940378882588,-36.59147869674185,-79.31034482758623,0.0,0
upcard: 10 hand: 5 cv bin: 6,-55.42553191489362,-37.92266475338478,-122.22222222222224,0.0,0
upcard: 5 hand: 18 cv bin: 6,28.831584931011246,-69.87951807228917,-109.0909090909091,0.0,0
upcard: 6 hand: 5 cv bin: 2,-11.1801242236025,4.789823008849564,-21.96261682242993,0.0,0
upcard: 6 hand: 15 cv bin: 3,-10.027398892131734,-31.445603576751108,-65.56016597510371,0.0,0
upcard: 10 hand: 18 cv bin: 5,-18.920009055873198,-67.36526946107774,-143.39622641509442,0.0,0
upcard: 8 hand: 19 cv bin: 4,59.37752189152409,-100.0,-120.0,0.0,0
upcard: 8 hand: 12 cv bin: 3,-54.170661553211886,-29.154823292667576,-59.46308724832215,0.0,0
upcard: 2 hand: 10 cv bin: 0,-34.36293436293433,14.697052401746708,27.596842490459427,0.0,0
upcard: 7 hand: 13 cv bin: 4,-45.988758303525834,-28.382481718620262,-62.68907563025211,0.0,0
upcard: 8 hand: 9 cv bin: 4,-45.982142857142854,9.698717725961721,0.5724240915878522,0.0,0
upcard: 2 hand: A 6 cv bin: 6,-1.3826606875934122,1.2267343485617617,1.9647242688100022,0.0,0
upcard: 7 hand: 19 cv bin: 3,62.000095106757314,-86.48648648648648,-173.33333333333334,0.0,0
upcard: 7 hand: 14 cv bin: 2,-47.43687834736037,-32.70790174607861,-65.63467492260065,0.0,0
upcard: 7 hand: Q Q cv bin: 5,78.18252276690585,-92.0,-200.0,47.309417040358746,0
upcard: 5 hand: A 2 cv bin: 2,4.618937644341804,7.557436517533254,19.912419413696693,0.0,0
upcard: A hand: 17 cv bin: 3,-46.83150680795817,-59.733506662333454,-118.24324324324324,0.0,0
upcard: 8 hand: 10 10 cv bin: 6,80.19147674320102,-72.72727272727273,-200.0,18.6046511627907,0
upcard: 8 hand: 21 cv bin: 6,93.64276894021971,-104.76190476190476,0.0,0.0,0
upcard: 8 hand: A 6 cv bin: 3,-26.09022556390976,-7.053291536050148,-41.226215644820336,0.0,0
upcard: 2 hand: 20 cv bin: 5,63.247325361862806,-93.93939393939394,-140.0,-208.33333333333334,0
upcard: 2 hand: 8 8 cv bin: 5,-26.22478386167147,-59.52380952380953,-101.88679245283019,14.353456137151168,0
upcard: 7 hand: 6 6 cv bin: 2,-54.32692307692309,-24.817518248175233,-59.938837920489306,-83.11688311688316,0
upcard: A hand: 16 cv bin: 5,-54.4508218642638,-55.8953587752221,-121.95121951219512,0.0,0
upcard: 2 hand: 7 cv bin: 5,-22.566995768688322,-9.500602029700097,-34.634146341463435,0.0,0
upcard: 2 hand: 15 cv bin: 5,-26.077434865923088,-45.142180094786696,-109.82142857142858,0.0,0
upcard: 5 hand: 15 cv bin: 6,-2.6891832406258636,-41.737288135593246,-76.59574468085104,0.0,0
upcard: 2 hand: 9 cv bin: 6,-19.284294234592434,11.649016641452349,17.747602567828313,0.0,0
upcard: 3 hand: A 10 cv bin: 1,99.16846831864291,39.26380368098159,67.82608695652179,0.0,0
upcard: 3 hand: 16 cv bin: 1,-25.475526400842842,-44.4705882352941,-99.99999999999997,0.0,0
upcard: 10 hand: 7 cv bin: 3,-57.60667903525046,-33.27571550014159,-89.74358974358971,0.0,0
upcard: 9 hand: 5 5 cv bin: 2,-47.05882352941176,10.574948665297743,12.53263707571803,-94.33962264150942,0
upcard: 8 hand: 8 cv bin: 4,-41.61735700197238,-7.523999805077737,-60.416666666666664,0.0,0
upcard: 3 hand: 7 cv bin: 5,-19.235294117647047,-4.032912272569235,-21.70429715950476,0.0,0
upcard: 3 hand: 14 cv bin: 6,-17.07170522179034,-48.79432624113477,-78.6407766990291,0.0,0
upcard: 10 hand: A 7 cv bin: 6,-20.930357767787367,-19.103207293029005,-36.45731108930334,0.0,0
upcard: 10 hand: A 4 cv bin: 4,-47.60247486465586,-18.349204859970875,-47.612551159617986,0.0,0
upcard: 8 hand: 14 cv bin: 3,-48.33714140644837,-36.99293838345904,-75.00000000000009,0.0,0
upcard: 7 hand: 9 cv bin: 5,-69.23076923076921,19.427544247787615,21.155890596308012,0.0,0
upcard: 10 hand: J J cv bin: 5,56.18426588136311,-94.11764705882354,-200.0,-5.617977528089888,0
upcard: 5 hand: 16 cv bin: 1,-15.980240739378834,-48.68624420401854,-100.92592592592597,0.0,0
upcard: 9 hand: 17 cv bin: 5,-43.2397249128577,-58.719560094265525,-128.9719626168225,0.0,0
upcard: 3 hand: 19 cv bin: 2,39.210547216265326,-63.513513513513516,-200.0,0.0,0
upcard: 5 hand: 19 cv bin: 6,51.9851584998864,-80.39215686274511,-139.1304347826087,0.0,0
upcard: 3 hand: 19 cv bin: 6,41.210719412983956,-70.31250000000001,-177.77777777777777,0.0,0
upcard: 3 hand: 14 cv bin: 2,-24.811754936594852,-34.951669595782036,-97.9020979020979,0.0,0
upcard: 2 hand: 6 cv bin: 4,-28.23529411764707,-15.930324623911458,-46.76409185803759,0.0,0
upcard: A hand: 15 cv bin: 3,-57.02015574896929,-51.02848236765027,-111.38613861386139,0.0,0
upcard: 2 hand: A 5 cv bin: 3,-16.552154903185496,-3.0672224003419952,-19.1738113795791,0.0,0
upcard: 8 hand: 19 cv bin: 5,60.27827267328407,-71.73913043478261,-145.0,0.0,0
upcard: 4 hand: A 8 cv bin: 4,45.423687719723574,19.444444444444454,41.71670002223709,0.0,0
upcard: A hand: 15 cv bin: 5,-58.6091079719451,-53.043733489873865,-113.79310344827586,0.0,0
upcard: 10 hand: 5 cv bin: 5,-53.31547220361687,-34.208193815245224,-104.66666666666669,0.0,0
upcard: A hand: 10 10 cv bin: 2,59.520295202952006,-93.10344827586206,-171.42857142857142,-18.681318681318682,0
upcard: A hand: 17 cv bin: 2,-46.436891556227344,-58.56845856845853,-127.11864406779662,0.0,0
upcard: A hand: 19 cv bin: 2,21.86172074188887,-78.94736842105262,-90.3225806451613,0.0,0
upcard: A hand: 21 cv bin: 2,90.8850109068248,-84.61538461538461,0.0,0.0,0
upcard: A hand: 13 cv bin: 2,-64.7313691507799,-41.53593782350441,-86.31284916201122,0.0,0
upcard: 5 hand: 8 cv bin: 1,-8.494783904619974,7.513950355974598,9.432411809590864,0.0,0
upcard: 5 hand: 12 cv bin: 1,-16.210777174632298,-18.755072228534278,-37.02157272094648,0.0,0
upcard: 9 hand: 16 cv bin: 0,-52.9734239065666,-45.11194577921449,-82.22222222222217,0.0,0
upcard: 3 hand: 11 cv bin: 0,-44.8051948051948,22.33336539386373,42.747751672329855,0.0,0
upcard: 6 hand: 18 cv bin: 3,26.221306062000888,-53.65853658536586,-87.09677419354837,0.0,0
upcard: 9 hand: A 4 cv bin: 1,-43.93939393939391,-7.0561516171979175,-32.31382978723404,0.0,0
upcard: A hand: 10 cv bin: 2,-68.70229007633593,4.922327419799575,-8.7793427230047,0.0,0
upcard: 8 hand: 20 cv bin: 2,78.4979591836738,-92.85714285714286,-150.0,-35.44303797468354,0
upcard: 2 hand: 20 cv bin: 2,63.90444470643734,-83.78378378378379,-209.0909090909091,-119.23076923076923,0
upcard: 7 hand: 12 cv bin: 1,-49.26220204313279,-21.43507341591788,-48.159831756046295,0.0,0
