,stand,hit,double down,split,surrender
upcard: 8 hand: A 6 cv bin: 0,-26.37795275590551,-5.002763957987831,-15.810732833237186,0.0,0
upcard: 10 hand: 6 cv bin: 0,-53.00794551645857,-29.30883639545053,-105.26315789473684,0.0,0
upcard: 2 hand: 9 cv bin: 1,-37.9591836734694,8.611497450162261,10.87952564908816,0.0,0
upcard: 8 hand: 15 cv bin: 2,-52.03401294811095,-47.325136894307164,-100.86580086580086,0.0,0
upcard: 8 hand: 16 cv bin: 2,-52.931781884554134,-49.470326916505,-130.18867924528303,0.0,0
upcard: 6 hand: A 4 cv bin: 1,9.329446064139939,12.97872340425533,25.036787891528267,0.0,0
upcard: 6 hand: 12 cv bin: 1,-13.333535035701297,-15.437511828906672,-32.2083639031548,0.0,0
upcard: 3 hand: 19 cv bin: 2,40.859427260854076,-68.96551724137932,-140.9090909090909,0.0,0
upcard: 2 hand: Q Q cv bin: 1,61.604461604461626,-79.99999999999999,-169.23076923076923,37.47072599531616,0
upcard: 2 hand: 14 cv bin: 1,-28.328367935946318,-35.78343492291138,-58.56697819314642,0.0,0
upcard: 7 hand: 12 cv bin: 2,-48.491155046826215,-24.23905519078696,-46.982358402971215,0.0,0
upcard: 10 hand: A 8 cv bin: 2,2.8221845137090327,-17.324052590873983,-36.36363636363637,0.0,0
upcard: 2 hand: 6 cv bin: 1,-31.296891747052516,-15.65517241379314,-45.43269230769236,0.0,0
upcard: 2 hand: 21 cv bin: 1,87.26708074534166,-100.0,0.0,0.0,0
upcard: 4 hand: 17 cv bin: 1,-6.727783889500047,-59.07172995780591,-95.50561797752809,0.0,0
upcard: 2 hand: 18 cv bin: 1,11.893033075299092,-65.21739130434783,-185.71428571428572,0.0,0
upcard: 4 hand: 11 cv bin: 0,-42.85714285714287,26.97414395527604,49.24278962091248,0.0,0
upcard: 4 hand: 16 cv bin: 0,-23.69670211222366,-49.09090909090909,-78.22222222222226,0.0,0
upcard: A hand: 9 9 cv bin: 2,-14.987714987714996,-61.24031007751939,-141.93548387096774,-7.711038961038965,0
upcard: A hand: 19 cv bin: 2,22.879667816962645,-85.00000000000003,-144.44444444444449,0.0,0
upcard: 2 hand: 19 cv bin: 2,40.07163711886347,-76.9230769230769,-157.89473684210526,0.0,0
upcard: 9 hand: 16 cv bin: 2,-54.8005344531396,-56.17363344051441,-116.57142857142861,0.0,0
upcard: 2 hand: 17 cv bin: 1,-14.823539969935638,-51.535087719298254,-99.0,0.0,0
upcard: 8 hand: 6 6 cv bin: 0,-50.68493150684932,-26.535626535626516,-54.31309904153355,-34.72222222222221,0
upcard: 8 hand: 20 cv bin: 0,77.63383742569613,-85.71428571428571,-169.23076923076923,-58.0,0
upcard: 9 hand: 16 cv bin: 1,-54.65776896023086,-50.469633218581386,-101.59362549800797,0.0,0
upcard: 7 hand: 10 cv bin: 0,-44.06779661016946,24.664002905920803,32.26179574919268,0.0,0
upcard: 6 hand: 16 cv bin: 0,-15.102131111274973,-48.59287054409007,-90.16393442622952,0.0,0
upcard: A hand: 16 cv bin: 0,-60.07046388725778,-49.34095123540308,-93.07228915662651,0.0,0
upcard: 10 hand: 10 cv bin: 0,-46.76258992805755,2.3487984184839603,-7.898415657036368,0.0,0
upcard: 9 hand: 18 cv bin: 1,-18.992654774396776,-59.137055837563445,-108.98876404494384,0.0,0
upcard: 7 hand: 12 cv bin: 0,-47.930574098798395,-19.781711652167715,-70.8171206225681,0.0,0
upcard: 9 hand: A 3 cv bin: 0,-47.86096256684495,0.2891156462585045,-28.39248434237995,0.0,0
upcard: 9 hand: 14 cv bin: 0,-50.64608758076093,-37.93279697113112,-68.96,0.0,0
